127.0.0.1 - - [09/Mar/2015:03:43:49 +0000] "GET /p/users/queryAll HTTP/1.1" 200 66 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
127.0.0.1 - - [09/Mar/2015:03:47:52 +0000] "GET /p/users/queryAll HTTP/1.1" 200 66 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
127.0.0.1 - - [09/Mar/2015:13:30:55 +0000] "GET /p/users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
127.0.0.1 - - [09/Mar/2015:13:31:35 +0000] "POST /p/users/updateUser HTTP/1.1" 200 415 "http://localhost:3000/p/users/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
127.0.0.1 - - [09/Mar/2015:13:31:44 +0000] "GET /p/users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36"
::1 - - [24/Jun/2017:06:14:10 +0000] "GET /favicon.ico HTTP/1.1" 404 1147 "http://localhost:3000/p/users/adduser?username=sheldom&password=amy2222" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:14:10 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:14:10 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:14:10 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:14:10 +0000] "GET /favicon.ico HTTP/1.1" 404 1147 "http://localhost:3000/p/users/adduser?username=sheldom&password=amy2222" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:17:41 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:17:44 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:18:25 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:18:36 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:24:02 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:24:05 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:24:06 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:24:06 +0000] "GET /p/users/adduser?username=sheldom&password=amy2222 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:24:18 +0000] "GET /p/users/adduser?username=sheldon2&password=amy2222 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:24:47 +0000] "GET /p/users/ HTTP/1.1" 200 524 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:28:47 +0000] "GET /p/users/ HTTP/1.1" 200 542 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:29:32 +0000] "GET /p/users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:29:52 +0000] "GET /p/users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:33:09 +0000] "GET /p/users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:34:07 +0000] "POST /p/users/updateUser HTTP/1.1" 200 415 "http://localhost:3000/p/users/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:06:34:22 +0000] "GET /p/users/queryAll HTTP/1.1" 200 413 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:00:53 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:01:43 +0000] "POST /p/users/login HTTP/1.1" 404 1147 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:02:59 +0000] "GET /p/users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:12:30 +0000] "GET /p/users/login HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:12:44 +0000] "GET /p/users/login HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:14:28 +0000] "POST /p/users/login HTTP/1.1" - - "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:14:40 +0000] "POST /p/users/login HTTP/1.1" 200 268 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:17:47 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:17:54 +0000] "POST /p/users/login HTTP/1.1" 200 159 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:31:41 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:31:47 +0000] "POST /p/users/login HTTP/1.1" 200 268 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:34:25 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:34:27 +0000] "POST /p/users/login HTTP/1.1" 200 268 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:34:44 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:34:47 +0000] "POST /p/users/login HTTP/1.1" 200 268 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:34:58 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:37:58 +0000] "POST /p/users/login HTTP/1.1" 200 283 "http://localhost:3000/p/users/login" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [24/Jun/2017:07:38:09 +0000] "GET /p/users/login HTTP/1.1" 200 434 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36"
::1 - - [03/Jul/2017:01:49:58 +0000] "GET / HTTP/1.1" 200 264 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:01:50:02 +0000] "GET /favicon.ico HTTP/1.1" 404 1241 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:01:56:58 +0000] "GET /p/users/queryAll HTTP/1.1" 200 413 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:01:57:29 +0000] "GET /p/users/query?id=1 HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:01:57:37 +0000] "GET /p/bakery HTTP/1.1" 404 1241 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:01:57:50 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:04:27:37 +0000] "GET /p/users/adduser?username=sheldonAmy&password=amy2 HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:04:28:09 +0000] "GET /p/users/login?username=sheldonAmy&password=amy2 HTTP/1.1" 200 528 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:04:28:19 +0000] "POST /p/users/login HTTP/1.1" 200 353 "http://localhost:3000/p/users/login?username=sheldonAmy&password=amy2" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:04:45:29 +0000] "GET /bakery HTTP/1.1" 200 636 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:04:48:15 +0000] "GET /bakery HTTP/1.1" 404 1241 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:05:34:23 +0000] "GET /bakery HTTP/1.1" 404 1241 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:05:34:28 +0000] "GET /bakery HTTP/1.1" 404 1241 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:05:34:32 +0000] "GET /bakery HTTP/1.1" 404 1241 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:05:39:43 +0000] "GET /bakery HTTP/1.1" 200 237 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:05:39:50 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:31:22 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:36:48 +0000] "GET /bakery?id=1 HTTP/1.1" 500 1317 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:37:26 +0000] "GET /bakery?id=1 HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:40:05 +0000] "GET /bakery?id=1 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:40:11 +0000] "GET /bakery?id=2 HTTP/1.1" 200 57 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:40:15 +0000] "GET /bakery?id=9 HTTP/1.1" 200 52 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:40:18 +0000] "GET /bakery?id=99 HTTP/1.1" 200 2 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:49:27 +0000] "GET /bakery?id=1.5 HTTP/1.1" 200 2 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:49:32 +0000] "GET /bakery?id=2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:52:04 +0000] "GET /bakery HTTP/1.1" 200 33 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:54:37 +0000] "GET /p/users/queryAll HTTP/1.1" 200 464 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:54:48 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:56:40 +0000] "GET /bakeries HTTP/1.1" 404 1241 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:06:56:45 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:07:00:58 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:07:00:59 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:07:00:59 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
::1 - - [03/Jul/2017:07:01:00 +0000] "GET /bakery HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
